Data_Type,startTimestamp,endTimestamp,startLatitude,startLongitude,endLatitude,endLongitude,activityType,confidence,latitude,longitude,placeId,placeName,placeConfidence,visitConfidence
activity type,2018-08-20T10:32:55.963Z,2018-08-22T12:10:16.097Z,22.7706176,86.2600385,22.8055058,86.2031403,UNKNOWN_ACTIVITY_TYPE,,,,,,,
activity type,2018-08-22T12:10:16.097Z,2018-08-22T12:35:14.800Z,22.8055058,86.2031403,22.770377,86.2595779,MOTORCYCLING,MEDIUM,,,,,,
place visit,2018-08-22T12:35:14.800Z,2018-08-22T16:34:02.779Z,,,,,,,22.770377,86.2595779,ChIJoUjqBAEI9jkRCQbuwEvgPww,Sri V.V.S.S Temple,MEDIUM_CONFIDENCE,93
activity type,2018-08-22T16:34:02.779Z,2018-08-22T17:22:00.565Z,22.7706176,86.2600385,22.767497,86.2029136,MOTORCYCLING,MEDIUM,,,,,,
activity type,2018-08-22T17:22:00.565Z,2018-08-22T19:46:40.176Z,22.768291,86.200656,23.41109,86.079163,IN_TRAIN,HIGH,,,,,,
activity type,2018-08-22T19:46:40.176Z,2018-08-22T21:19:39.926Z,23.41109,86.079163,23.873506,86.148339,IN_TRAIN,HIGH,,,,,,
place visit,2018-08-22T21:19:39.926Z,2018-08-22T21:39:14.569Z,,,,,,,23.8717293,86.1524866,ChIJOSGroBEb9DkROPOOx9amgIM,Nsc Bose J Gomo,LOW_CONFIDENCE,91
activity type,2018-08-22T21:39:14.569Z,2018-08-23T02:51:51.237Z,23.872356,86.147966,25.278247,83.120025,IN_TRAIN,MEDIUM,,,,,,
place visit,2018-08-23T02:51:51.237Z,2018-08-23T03:28:45.070Z,,,,,,,25.2784626,83.1199829,ChIJKVI12eI6jjkRqQiPTj7eFZI,Mughal Sarai Jn.,MEDIUM_CONFIDENCE,93
activity type,2018-08-23T03:28:45.070Z,2018-08-23T18:47:08.261Z,25.278247,83.120025,28.648745,77.315522,IN_TRAIN,HIGH,,,,,,
place visit,2018-08-23T18:47:08.261Z,2018-08-23T19:02:03.567Z,,,,,,,28.6486911,77.3156569,ChIJk70Wqj77DDkRlMdmQOtzRlU,Anand Vihar Terminal,MEDIUM_CONFIDENCE,89
activity type,2018-08-23T19:02:03.567Z,2018-08-23T19:43:17.184Z,28.6486911,77.3156569,28.6362192,77.3040831,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2018-08-23T19:43:17.184Z,2018-08-24T02:30:13.409Z,,,,,,,28.6362192,77.3040831,ChIJweD380v7DDkRb4I-53Ni7Q8,Ankur Bhawan,MEDIUM_CONFIDENCE,64
activity type,2018-08-24T02:30:13.409Z,2018-08-24T02:48:12.176Z,28.6362192,77.3040831,28.6362192,77.3040831,WALKING,MEDIUM,,,,,,
place visit,2018-08-24T02:48:12.176Z,2018-08-24T03:38:11.886Z,,,,,,,28.6362192,77.3040831,ChIJweD380v7DDkRb4I-53Ni7Q8,Ankur Bhawan,LOW_CONFIDENCE,94
activity type,2018-08-24T03:38:11.886Z,2018-08-24T04:16:09.076Z,28.6362192,77.3040831,28.5893885,77.2574819,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2018-08-24T04:16:09.076Z,2018-08-24T04:27:21.419Z,,,,,,,28.5886711,77.2552169,ChIJqyXx4w7jDDkReCvZ-604xgE,Nizamuddin Railway Station Entry 2,LOW_CONFIDENCE,94
activity type,2018-08-24T04:27:21.419Z,2018-08-24T04:31:24.319Z,28.5886711,77.2552169,28.5832999,77.2562533,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2018-08-24T04:31:24.319Z,2018-08-24T06:33:04Z,28.588617,77.254907,27.479819,77.674193,IN_TRAIN,HIGH,,,,,,
place visit,2018-08-24T06:33:04Z,2018-08-24T06:44:09.989Z,,,,,,,27.4794633,77.6734795,ChIJnUt_gEhxczkRx8W71b9QU4s,Mathura Junction,LOW_CONFIDENCE,92
activity type,2018-08-24T06:44:09.989Z,2018-08-24T08:35:36.182Z,27.4827772,77.6743934,27.6955885,77.5161838,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2018-08-24T08:35:36.182Z,2018-08-24T08:51:02.429Z,,,,,,,27.6955885,77.5161838,ChIJqcaT9wcVczkR_ZS0fFUJpGg,Dwarka City Residential Project,LOW_CONFIDENCE,91
activity type,2018-08-24T08:51:02.429Z,2018-08-24T12:20:16.603Z,27.6955885,77.5161838,27.4920623,77.6738605,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2018-08-24T12:20:16.603Z,2018-08-25T01:34:43.316Z,,,,,,,27.4922781,77.6746396,ChIJ62N1m2pxczkRvUy-_UjKRSY,New Bus Stand Mathura,MEDIUM_CONFIDENCE,94
activity type,2018-08-25T01:34:43.316Z,2018-08-25T02:07:03.634Z,27.491966,77.6739159,27.5039799,77.669439,WALKING,HIGH,,,,,,
place visit,2018-08-25T02:07:03.634Z,2018-08-25T03:09:43Z,,,,,,,27.5047433,77.6697527,ChIJb2p6mnFxczkREdvYvrZcuHk,Shri Krishna Janmasthan Temple,MEDIUM_CONFIDENCE,94
activity type,2018-08-25T03:09:43Z,2018-08-25T03:39:59.321Z,27.5039807,77.669817,27.5052274,77.6849648,WALKING,HIGH,,,,,,
place visit,2018-08-25T03:39:59.321Z,2018-08-25T03:58:18Z,,,,,,,27.5052274,77.6849648,ChIJ47adNQ5xczkRMoXl6y1GMb8,Shri Dwarkadheesh Mandir,HIGH_CONFIDENCE,72
activity type,2018-08-25T03:58:18Z,2018-08-25T04:49:25.518Z,27.5044998,77.6858276,27.5045221,77.6855542,WALKING,MEDIUM,,,,,,
place visit,2018-08-25T04:49:25.518Z,2018-08-25T05:41:05.591Z,,,,,,,27.5052274,77.6849648,ChIJ47adNQ5xczkRMoXl6y1GMb8,Shri Dwarkadheesh Mandir,MEDIUM_CONFIDENCE,94
activity type,2018-08-25T05:41:05.591Z,2018-08-25T06:38:26.896Z,27.5052274,77.6849648,27.5658867,77.6907076,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2018-08-25T06:38:26.896Z,2018-08-25T07:31:46Z,27.5658867,77.6907076,27.5823426,77.7036629,WALKING,MEDIUM,,,,,,
place visit,2018-08-25T07:31:46Z,2018-08-25T07:37:32.154Z,,,,,,,27.582313,77.7024562,ChIJ1X6VpstvczkRiqeoIB8klqk,Sri Rangji Mandir,HIGH_CONFIDENCE,92
activity type,2018-08-25T07:37:32.154Z,2018-08-25T08:40:30Z,27.5823306,77.7036772,27.5760754,77.6963131,WALKING,MEDIUM,,,,,,
activity type,2018-08-25T08:40:30Z,2018-08-25T09:06:39Z,27.576345,77.694275,27.50488,77.671032,IN_TRAIN,MEDIUM,,,,,,
activity type,2018-08-25T09:06:39Z,2018-08-25T10:25:40.277Z,27.5081755,77.6721235,27.491943,77.6738389,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2018-08-25T10:25:40.277Z,2018-08-25T13:26:29.263Z,,,,,,,27.4922781,77.6746396,ChIJ62N1m2pxczkRvUy-_UjKRSY,New Bus Stand Mathura,MEDIUM_CONFIDENCE,71
activity type,2018-08-25T13:26:29.263Z,2018-08-25T15:10:56.816Z,27.491943,77.6738389,27.4922931,77.6739449,WALKING,LOW,,,,,,
place visit,2018-08-25T15:10:56.816Z,2018-08-26T04:05:35.544Z,,,,,,,27.4922781,77.6746396,ChIJ62N1m2pxczkRvUy-_UjKRSY,New Bus Stand Mathura,MEDIUM_CONFIDENCE,94
activity type,2018-08-26T04:05:35.544Z,2018-08-26T07:16:09.459Z,27.4922781,77.6746396,27.6452937,77.5531816,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2018-08-26T07:16:09.459Z,2018-08-26T08:15:16.286Z,,,,,,,27.6477635,77.5542403,ChIJhapALqkUczkRxr2GigXNRKk,"Ishwar Chand Vidya Sagar Institute Of Technology, Akbarpur, Mathura",HIGH_CONFIDENCE,63
place visit,2018-08-26T15:45:53.327Z,2018-08-26T17:11:24.717Z,,,,,,,27.6477635,77.5542403,ChIJhapALqkUczkRxr2GigXNRKk,"Ishwar Chand Vidya Sagar Institute Of Technology, Akbarpur, Mathura",HIGH_CONFIDENCE,91
activity type,2018-08-26T17:11:24.717Z,2018-08-27T04:00:01.150Z,27.6454172,77.5531509,27.6814233,77.5241207,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2018-08-27T04:00:01.150Z,2018-08-27T04:33:10.065Z,,,,,,,27.6955885,77.5161838,ChIJqcaT9wcVczkR_ZS0fFUJpGg,Dwarka City Residential Project,MEDIUM_CONFIDENCE,72
activity type,2018-08-27T04:33:10.065Z,2018-08-27T06:31:23.053Z,27.6955885,77.5161838,27.6955885,77.5161838,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2018-08-27T06:31:23.053Z,2018-08-27T11:11:24.185Z,,,,,,,27.6955885,77.5161838,ChIJqcaT9wcVczkR_ZS0fFUJpGg,Dwarka City Residential Project,MEDIUM_CONFIDENCE,88
activity type,2018-08-27T11:11:24.185Z,2018-08-27T11:40:14.689Z,27.6955885,77.5161838,27.645046,77.5545291,IN_PASSENGER_VEHICLE,LOW,,,,,,
activity type,2018-08-27T11:40:14.689Z,2018-08-27T12:16:06.823Z,27.645046,77.5545291,27.6438734,77.5607519,WALKING,MEDIUM,,,,,,
place visit,2018-08-27T12:16:06.823Z,2018-08-27T12:23:28.875Z,,,,,,,27.6437878,77.5600286,ChIJX_zEk6oUczkRtkw0JR-MKAs,Shri Gopeshwar Mahadev Temple,LOW_CONFIDENCE,89
